,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
47,1991,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
48,1992,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
49,1993,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
50,1994,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
51,1995,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
52,1996,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
53,1997,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
54,1998,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
55,1999,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
56,2000,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
57,2001,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
58,2002,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
59,2003,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
60,2004,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
61,2005,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
62,2006,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
63,2007,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
64,2008,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
65,2009,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
66,2010,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
67,2011,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
68,2012,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
69,2013,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
70,2014,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
71,2015,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
72,2016,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
73,2017,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
74,2018,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
75,2019,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
76,2020,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
77,2021,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
78,2022,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
79,2023,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
80,2024,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
81,2025,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
82,2026,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
83,2027,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
84,2028,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
85,2029,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
86,2030,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
87,2031,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
88,2032,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
89,2033,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
90,2034,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
91,2035,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
92,2036,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
93,2037,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
94,2038,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
95,2039,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
96,2040,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
97,2041,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
98,2042,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
99,2043,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
100,2044,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
101,2045,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
102,2046,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
103,2047,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
104,2048,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
105,2049,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
106,2050,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
107,2051,604cf485c4e5fa0b7f7799405,5fdf6bbcfe08e8c0191a7805,602cb9e778d3fda29f330608,-77.24819491306222,49.92842763925514,2021-01-21,2021-02-24
108,4609,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
109,4610,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
110,4611,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
111,4612,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
112,4613,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
113,4614,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
114,4615,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
115,4616,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
116,4617,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
117,4618,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
118,4619,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
119,4620,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
120,4621,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
121,4622,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
122,4623,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
123,4624,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
124,4625,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
125,4626,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
126,4627,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
127,4628,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
128,4629,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
129,4630,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
130,4631,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
131,4632,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
132,4633,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
133,4634,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
134,4635,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
135,4636,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
136,4637,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
137,4638,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
138,4639,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
139,4640,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
140,4641,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
141,4642,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
142,4643,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
143,4644,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
144,4645,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
145,4646,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
146,4647,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
147,4648,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
148,4649,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
149,4650,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
150,4651,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
151,4652,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
152,4653,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
153,4654,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
154,4655,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
155,4656,604cf485c4e5fa0b7f7799432,5fdf6bbcfe08e8c0191a7807,602cb9e778d3fda29f330608,-60.11138465111324,66.11590283715064,2021-02-03,2021-03-10
